age,gender,heightCm,weightKg,bodyFatPercent,diastolic,systolic,gripForce,sitAndBendForwardCm,sitUpsCounts,broadJumpCm,performanceClass,genderEncoded,bmi,sitUpsCounts_zGender,gripPerLeanMass,genderXgrip
33.0,F,167.4,69.9,36.4,71.0,132.0,28.5,20.6,34.0,166.0,B,0,24.944009797750113,0.19815922298504507,0.6410775501390126,0.0
44.0,M,172.6,75.9,20.6,81.0,123.0,51.8,6.1,39.0,220.0,C,1,25.477698454151557,-0.5119657740563495,0.8595427498066857,51.8
28.0,M,178.7,81.9,26.9,65.0,124.0,47.0,0.1,26.0,216.0,D,1,25.646895175596686,-1.6277799955606447,0.7850486646656276,47.0
25.0,M,171.6,67.1,12.5,70.0,127.0,43.7,16.4,69.0,222.0,B,1,22.78704201781125,2.0629901217227933,0.7443048754524166,43.7
33.0,F,163.5,58.1,22.6,83.0,120.0,31.4,24.8,35.0,146.0,A,0,21.734047826127618,0.2722491538997529,0.698252589538664,0.0
36.0,F,164.8,58.8,25.8,63.0,114.0,27.2,19.3,30.0,162.0,B,0,21.650249787915914,-0.09820050067378622,0.6234299649779049,0.0
22.0,M,179.1,74.7,13.2,71.0,121.0,40.9,21.2,62.0,259.0,B,1,23.287851878039,1.4621670793743269,0.6307873583427411,40.9
29.0,F,163.5,52.2,22.8,61.0,109.0,26.4,25.7,44.0,174.0,A,0,19.526975843784193,0.9390585321321233,0.6551128580787327,0.0
43.0,M,175.4,81.8,24.0,80.0,119.0,42.7,8.3,38.0,209.0,C,1,26.588517660886534,-0.5977976372489876,0.6868485394415134,42.7
22.0,M,173.5,71.18,18.4,64.0,115.0,39.1,14.1,50.0,214.0,B,1,23.646072967967513,0.4321847210626696,0.6731759857637912,39.1
27.0,M,181.1,60.9,10.8,72.0,128.0,38.5,7.3,38.0,228.0,C,1,18.56865263844089,-0.5977976372489876,0.7087263543116334,38.5
22.0,M,175.9,90.7,21.4,74.0,120.0,45.4,13.0,55.0,248.0,B,1,29.314035411484053,0.86134403702586,0.6368336741936479,45.4
23.0,M,181.0,69.4,10.0,79.0,144.0,45.7,3.8,52.0,252.0,D,1,21.18372455053265,0.6038484474479457,0.7316682676913224,45.7
23.0,M,173.6,85.7,23.7,91.0,146.0,51.3,9.1,41.0,249.0,D,1,28.43684299942662,-0.34030204767107325,0.7845344254623476,51.3
64.0,M,174.6,65.3,17.2,77.0,128.0,38.3,11.8,27.0,158.0,C,1,21.420258250243727,-1.5419481323680067,0.7083620007250074,38.3
60.0,M,179.9,81.3,24.6,76.0,135.0,45.6,9.8,35.0,196.0,B,1,25.120496502133072,-0.8552932268269019,0.7438801178462714,45.6
40.0,F,154.9,48.8,24.9,68.0,103.0,21.4,15.3,31.0,158.0,B,0,20.338409461361394,-0.0241105697590784,0.5839208923620964,0.0
36.0,M,179.2,79.5,16.7,76.0,137.0,40.6,20.8,58.0,245.0,C,1,24.756606744260207,1.1188396266037743,0.613075418846784,40.6
64.0,M,170.7,62.2,20.3,78.0,117.0,38.8,16.4,19.0,200.0,C,1,21.34633606614482,-2.2286030379091115,0.7826778070497484,38.8
25.0,M,177.5,69.7,12.5,81.0,135.0,51.7,14.9,47.0,216.0,B,1,22.122594723269195,0.17468913148475532,0.8477146956343513,51.7
64.0,M,172.1,72.88,21.8,86.0,155.0,34.1,15.2,39.0,153.0,C,1,24.606317489696444,-0.5119657740563495,0.5983279103652152,34.1
60.0,F,152.3,52.5,26.5,67.0,156.0,28.3,24.9,28.0,159.0,A,0,22.633905417867155,-0.24638036250320186,0.7333981211532232,0.0
60.0,F,155.8,69.0,38.8,113.0,178.0,30.0,17.3,24.0,123.0,D,0,28.425897393221614,-0.5427400861620332,0.7104290991759021,0.0
23.0,F,159.8,52.7,17.0,72.0,117.0,26.9,25.4,61.0,195.0,A,0,20.637499001411335,2.198587357682156,0.6149836537802061,0.0
30.0,M,170.6,70.7,21.4,93.0,144.0,38.0,8.7,42.0,217.0,C,1,24.2918930359575,-0.25447018447843517,0.6838197451151875,38.0
24.0,M,179.6,80.9,28.6,82.0,129.0,41.3,-8.3,40.0,187.0,D,1,25.080480751583575,-0.4261339108637114,0.714995516129814,41.3
31.0,M,173.7,78.4,25.4,98.0,140.0,52.3,14.8,56.0,218.0,A,1,25.984623333992896,0.9471759002184982,0.8942249822180882,52.3
56.0,F,158.7,63.7,35.5,92.0,154.0,24.8,2.0,10.0,130.0,D,0,25.29214010019182,-1.5799991189679428,0.6036045903155538,0.0
60.0,M,168.6,81.7,22.6,83.0,134.0,47.9,12.9,32.0,200.0,B,1,28.74133362602354,-1.112788816404816,0.7574823122345253,47.9
26.0,M,179.4,73.8,16.7,72.0,133.0,38.8,9.0,50.0,197.0,D,1,22.9303922774913,0.4321847210626696,0.6311467676501495,38.8
56.0,F,162.1,55.1,28.3,72.0,125.0,26.0,22.6,23.0,130.0,A,0,20.969378998120366,-0.616830017076741,0.6581162182617125,0.0
55.0,F,154.7,50.6,19.9,70.0,123.0,19.5,18.8,20.0,142.0,C,0,21.143159665536945,-0.8390998098208644,0.4811179701262749,0.0
41.0,M,176.9,71.1,26.9,79.0,134.0,42.6,-7.0,32.0,173.0,D,1,22.72029337618766,-1.112788816404816,0.8196390125081531,42.6
48.0,M,159.7,59.4,18.9,76.0,122.0,42.1,14.5,50.0,228.0,A,1,23.290382052447278,0.4321847210626696,0.8739262746661021,42.1
33.0,F,166.0,58.1,25.2,89.0,130.0,34.6,14.2,31.0,175.0,B,0,21.084337349397593,-0.0241105697590784,0.796156359586551,0.0
47.0,M,172.8,81.7,24.8,77.0,122.0,43.6,7.5,41.0,189.0,C,1,27.361164694787377,-0.34030204767107325,0.7096538972369072,43.6
21.0,F,160.3,61.0,36.0,69.0,116.0,12.4,-1.7,32.0,101.0,D,0,23.73902021669444,0.049979361155629426,0.3176229508196721,0.0
28.0,M,170.6,74.9,21.8,71.0,140.0,37.5,16.3,59.0,237.0,A,1,25.73497579056884,1.2046714897964126,0.6402398423814873,37.5
30.0,F,164.1,50.9,18.2,68.0,122.0,22.3,16.3,28.0,102.0,B,0,18.901689305988643,-0.24638036250320186,0.5355916245959045,0.0
50.0,M,166.7,68.8,22.9,83.0,116.0,44.9,6.7,30.0,166.0,C,1,24.758095771367625,-1.2844525427900924,0.8464543178596204,44.9
58.0,M,174.0,69.6,19.3,75.0,133.0,35.6,10.1,40.0,191.0,C,1,22.988505747126435,-0.4261339108637114,0.6338218746884303,35.6
25.0,F,163.1,53.4,25.4,66.0,111.0,24.8,19.3,44.0,185.0,A,0,20.073972966297905,0.9390585321321233,0.6225462140153227,0.0
37.0,F,168.2,54.1,28.4,82.0,125.0,22.6,17.7,18.0,158.0,D,0,19.122526973013557,-0.9872796716502801,0.5834426212579643,0.0
29.0,F,166.3,53.6,27.2,96.0,131.0,30.2,18.5,49.0,198.0,B,0,19.381183402041316,1.3095081867056624,0.7739462030506806,0.0
27.0,M,165.3,63.1,14.1,81.0,130.0,47.8,6.0,62.0,186.0,C,1,23.093175289643682,1.4621670793743269,0.8818716341745552,47.8
35.0,F,166.6,64.4,29.1,71.0,113.0,24.9,18.8,19.0,112.0,C,0,23.202558334258075,-0.9131897407355722,0.5453398628108874,0.0
30.0,M,179.8,80.6,22.5,83.0,133.0,40.0,16.1,54.0,220.0,C,1,24.93191668904146,0.775512173833222,0.6403586008164572,40.0
28.0,M,179.7,69.9,14.1,86.0,152.0,53.4,27.2,59.0,225.0,A,1,21.6461678386255,1.2046714897964126,0.8893463304471212,53.4
38.0,F,171.4,56.3,29.6,57.0,96.0,23.4,-11.1,20.0,140.0,D,0,19.16402636534327,-0.8390998098208644,0.5903843048603262,0.0
39.0,F,162.2,54.4,19.1,77.0,136.0,29.4,26.7,43.0,179.0,A,0,20.67746050376984,0.8649686012174155,0.6680360648585763,0.0
53.0,M,173.7,64.7,12.8,80.0,127.0,40.5,19.4,43.0,215.0,A,1,21.443942980986485,-0.1686383212857971,0.7178509138862498,40.5
28.0,M,178.4,71.0,14.6,99.0,151.0,44.1,4.2,60.0,208.0,D,1,22.308411590822256,1.2905033529890506,0.727314707919649,44.1
59.0,M,165.4,70.2,25.6,95.0,150.0,41.8,8.5,35.0,192.0,D,1,25.660558332809398,-0.8552932268269019,0.8003247250559078,41.8
60.0,F,155.6,55.4,33.5,87.0,153.0,17.4,14.5,0.0,116.0,D,0,22.881820765128435,-2.320898428115021,0.4722998832822127,0.0
24.0,F,159.9,52.7,21.4,80.0,120.0,24.4,23.8,48.0,200.0,A,0,20.61169406613968,1.2354182557909545,0.5890561100086427,0.0
26.0,M,169.7,58.5,13.0,61.0,108.0,47.3,16.0,52.0,203.0,C,1,20.31384720306104,0.6038484474479457,0.9293643776402396,47.3
60.0,M,174.6,70.4,23.7,98.0,136.0,40.1,11.8,54.0,192.0,A,1,23.093203381579762,0.775512173833222,0.7465298463004885,40.1
58.0,F,157.9,67.9,41.8,95.0,159.0,23.9,18.8,13.0,99.0,D,0,27.233628838928933,-1.3577293262238193,0.6047907525216483,0.0
28.0,M,176.7,93.8,38.9,87.0,138.0,43.6,3.0,35.0,178.0,D,1,30.04206208970406,-0.8552932268269019,0.7607508401411228,43.6
32.0,M,176.9,78.3,12.9,67.0,112.0,55.5,16.3,54.0,248.0,A,1,25.021082578839575,0.775512173833222,0.8137913438994243,55.5
22.0,F,169.1,62.6,24.3,82.0,136.0,33.2,17.0,17.0,175.0,D,0,21.89208461255732,-1.061369602564988,0.7005963509903309,0.0
39.0,F,152.3,57.6,34.6,82.0,126.0,25.4,6.3,12.0,150.0,D,0,24.832627658459966,-1.431819257138527,0.6742694529391778,0.0
48.0,M,168.0,76.3,23.8,87.0,146.0,45.2,9.3,33.0,182.0,C,1,27.03373015873016,-1.026956953212178,0.7774257575601216,45.2
29.0,F,161.3,52.0,19.3,71.0,128.0,30.9,30.3,38.0,164.0,B,0,19.986401559861765,0.49451894664387636,0.7363454389476695,0.0
32.0,F,158.8,55.9,28.8,68.0,119.0,28.5,21.0,49.0,169.0,A,0,22.167198573685507,1.3095081867056624,0.7160660087234428,0.0
39.0,F,150.2,60.9,37.0,65.0,111.0,19.2,14.0,31.0,149.0,D,0,26.99463298823939,-0.0241105697590784,0.5004300570803034,0.0
26.0,M,177.0,69.5,11.2,71.0,128.0,51.4,20.0,65.0,279.0,A,1,22.183919052634938,1.7196626689522412,0.8328472357249336,51.4
63.0,M,168.2,67.8,23.0,84.0,158.0,41.8,5.2,30.0,193.0,C,1,23.965015319229558,-1.2844525427900924,0.8006742520016856,41.8
49.0,M,172.1,80.6,17.2,89.0,129.0,49.7,15.7,51.0,233.0,C,1,27.21280446857208,0.5180165842553077,0.7447165581807939,49.7
22.0,M,170.8,86.9,29.4,89.0,155.0,41.2,9.4,48.0,199.0,D,1,29.788185093978463,0.2605209946773934,0.671541317720541,41.2
21.0,M,169.0,70.56,19.5,67.0,130.0,43.8,15.8,53.0,184.0,B,1,24.705017331325937,0.6896803106405839,0.7711158997760595,43.8
38.0,F,156.2,46.4,28.7,65.0,101.0,24.5,15.4,6.0,139.0,D,0,19.01760932256325,-1.8763588426267739,0.7405571407844463,0.0
56.0,F,155.9,50.7,29.9,87.0,151.0,24.5,15.1,23.0,123.0,C,0,20.86006843912789,-0.616830017076741,0.6893505192638297,0.0
60.0,M,169.8,77.5,29.3,90.0,146.0,39.9,11.9,40.0,168.0,B,1,26.879818424225267,-0.4261339108637114,0.7282018524433088,39.9
58.0,F,165.4,65.6,35.4,92.0,147.0,30.6,20.1,22.0,120.0,B,0,23.979097245474303,-0.6909199479914488,0.7220795892169448,0.0
62.0,F,161.2,58.1,32.1,75.0,154.0,27.6,12.0,7.0,108.0,C,0,22.358674703988083,-1.802268911712066,0.6996215453017625,0.0
21.0,F,158.4,51.7,28.4,76.0,115.0,25.1,20.1,52.0,168.0,C,0,20.605359147025812,1.5317779794497859,0.6780631706341916,0.0
57.0,M,168.1,68.2,23.3,88.0,142.0,33.9,1.4,36.0,181.0,D,1,24.13509139661847,-0.7694613636342638,0.6480670778101068,33.9
62.0,F,154.5,47.0,27.2,74.0,144.0,24.7,16.5,18.0,123.0,B,0,19.689781213016204,-0.9872796716502801,0.7218844984802432,0.0
22.0,M,171.9,54.8,17.7,72.0,115.0,35.0,2.3,24.0,183.0,D,1,18.54508401295313,-1.799443721945921,0.7760463321833067,35.0
22.0,M,184.0,83.2,17.1,80.0,121.0,41.5,7.5,53.0,245.0,D,1,24.574669187145556,0.6896803106405839,0.6016864619096224,41.5
35.0,M,177.8,75.7,16.2,81.0,128.0,48.1,19.1,47.0,244.0,A,1,23.945966259279455,0.17468913148475532,0.7582373582442944,48.1
43.0,F,158.6,53.4,22.5,82.0,145.0,23.0,20.3,50.0,174.0,B,0,21.229261714656463,1.3835981176203702,0.5557569167572792,0.0
22.0,F,156.0,53.0,30.1,69.0,112.0,25.8,17.4,50.0,183.0,B,0,21.7784352399737,1.3835981176203702,0.6964126649931168,0.0
32.0,M,171.5,71.9,15.5,60.0,120.0,47.5,15.7,47.0,238.0,A,1,24.445596647655314,0.17468913148475532,0.7818222218564573,47.5
40.0,M,164.2,77.0,28.1,79.0,128.0,40.9,1.3,20.0,165.0,D,1,28.5590935862952,-2.1427711747164735,0.7387605440456623,40.9
38.0,M,174.3,74.3,14.0,86.0,146.0,63.9,19.0,57.0,260.0,A,1,24.45648506656739,1.0330077634111363,1.0000312998841905,63.9
24.0,F,166.8,65.8,28.8,94.0,143.0,33.9,22.6,52.0,162.0,A,0,23.650144632495437,1.5317779794497859,0.7235920904340699,0.0
22.0,F,158.7,56.7,30.1,71.0,118.0,27.6,15.9,47.0,163.0,B,0,22.512784045225683,1.1613283248762467,0.6963841012481927,0.0
52.0,M,166.0,73.3,20.6,84.0,131.0,41.6,20.2,39.0,158.0,B,1,26.600377413267527,-0.5119657740563495,0.7147741760337594,41.6
31.0,M,176.0,82.5,25.3,82.0,135.0,49.6,21.5,48.0,227.0,B,1,26.633522727272727,0.2605209946773934,0.8048355036306845,49.6
21.0,M,179.7,73.6,32.7,67.0,159.0,34.9,11.1,40.0,227.0,D,1,22.791959269282355,-0.4261339108637114,0.7045836294334259,34.9
51.0,F,152.8,70.1,37.4,79.0,127.0,23.2,21.4,11.0,118.0,D,0,30.024190674597733,-1.505909188053235,0.5286833505763104,0.0
36.0,M,176.5,73.0,32.2,93.0,125.0,42.0,2.9,20.0,203.0,D,1,23.43329936039933,-2.1427711747164735,0.8485877076009215,42.0
25.0,M,184.0,88.1,20.7,97.0,152.0,55.8,15.1,61.0,247.0,A,1,26.021975425330808,1.3763352161816886,0.7987026092383268,55.8
51.0,F,150.0,62.3,34.4,87.0,132.0,20.5,12.9,2.0,80.0,D,0,27.688888888888886,-2.1727185662856052,0.5016051364365971,0.0
25.0,M,181.7,85.22,16.1,84.0,138.0,52.4,17.0,47.0,254.0,B,1,25.81259546828719,0.17468913148475532,0.7328714378462083,52.4
61.0,F,160.0,59.4,33.8,95.0,134.0,20.8,16.8,21.0,89.0,C,0,23.203124999999996,-0.7650098789061566,0.528955211734668,0.0
27.0,M,170.5,64.6,22.9,96.0,130.0,43.9,7.9,55.0,207.0,C,1,22.2220311142835,0.86134403702586,0.8814092911381223,43.9
50.0,M,179.3,85.0,21.1,78.0,135.0,53.5,18.8,41.0,217.0,A,1,26.439811014451998,-0.34030204767107325,0.797733542086036,53.5
22.0,M,176.1,70.1,11.7,83.0,139.0,50.0,12.9,36.0,247.0,D,1,22.60472906410295,-0.7694613636342638,0.8077766271448489,50.0
38.0,M,176.5,77.9,17.5,86.0,141.0,46.1,15.9,40.0,211.0,B,1,25.006219454453536,-0.4261339108637114,0.7173143501769946,46.1
32.0,M,178.1,64.0,14.5,83.0,135.0,59.8,16.5,52.0,238.0,A,1,20.176792842030533,0.6038484474479457,1.0928362573099415,59.8
27.0,F,161.5,53.1,14.6,71.0,116.0,24.6,17.4,55.0,187.0,B,0,20.35867304392834,1.7540477721939094,0.5424787308643936,0.0
24.0,F,158.5,55.7,29.2,58.0,116.0,22.4,12.4,27.0,145.0,C,0,22.171580969061292,-0.32047029341790967,0.5680146872369128,0.0
31.0,M,173.0,83.8,34.9,80.0,120.0,32.5,10.1,35.0,189.0,D,1,27.99959905108757,-0.8552932268269019,0.5957421847790622,32.5
38.0,F,164.7,62.8,31.24232,73.0,121.0,28.5,19.3,33.0,151.0,D,0,23.151143419490246,0.12406929207033725,0.6600304955765748,0.0
44.0,M,181.4,100.08,23.7,90.0,156.0,52.7,9.0,44.0,214.0,C,1,30.413943249186467,-0.08280645809315898,0.6901425124644714,52.7
55.0,M,170.0,73.6,20.5,64.0,127.0,49.3,8.2,26.0,163.0,C,1,25.46712802768166,-1.6277799955606447,0.842562209461307,49.3
21.0,F,171.8,70.8,28.2,66.0,150.0,32.2,23.0,47.0,189.0,B,0,23.987607757890494,1.1613283248762467,0.6334293313189495,0.0
59.0,F,147.5,53.7,37.1,78.0,118.0,35.2,18.7,15.0,142.0,B,0,24.682562482045387,-1.2095494643944036,1.0421200036711045,0.0
26.0,M,177.5,83.5,24.3,71.0,130.0,33.4,0.0,46.0,197.0,D,1,26.502678040071416,0.08885726829211721,0.5284015852047556,33.4
63.0,M,164.0,56.5,19.7,60.0,100.0,34.0,13.3,6.0,159.0,D,1,21.006841165972638,-3.3444172594134067,0.7494021313878266,34.0
21.0,M,169.1,63.0,18.4,61.0,98.0,36.9,4.6,45.0,210.0,D,1,22.031970137238197,0.003025405099479116,0.7177871148459384,36.9
39.0,M,171.2,69.9,20.7,81.0,147.0,40.5,18.2,49.0,208.0,B,1,23.84897152589746,0.3463528578700315,0.7306420449317795,40.5
40.0,F,161.5,54.1,22.9,82.0,119.0,26.2,28.5,37.0,168.0,A,0,20.742075549463717,0.4204290157291685,0.6281301619952482,0.0
28.0,M,166.5,62.8,22.5,74.0,123.0,37.6,16.4,56.0,215.0,B,1,22.653283914545174,0.9471759002184982,0.7725498253544277,37.6
22.0,M,179.3,61.2,14.2,77.0,152.0,39.5,11.7,53.0,250.0,C,1,19.03666393040544,0.6896803106405839,0.7522433993022228,39.5
31.0,M,164.3,62.9,22.8,66.0,109.0,32.7,5.9,40.0,191.0,C,1,23.301051436793212,-0.4261339108637114,0.6734103808166595,32.7
24.0,F,169.3,75.2,25.3,86.0,132.0,40.8,21.4,37.0,193.0,A,0,26.23638071919083,0.4204290157291685,0.7263094932923182,0.0
21.0,M,173.9,76.7,19.3,91.0,156.0,51.3,6.5,44.0,237.0,C,1,25.362741768599864,-0.08280645809315898,0.8287975649830606,51.3
22.0,F,162.9,51.56,26.2,73.0,111.0,22.2,13.0,13.0,130.0,D,0,19.42990781345329,-1.3577293262238193,0.583423212044378,0.0
49.0,F,162.5,63.3,28.6,63.0,119.0,30.9,23.7,40.0,161.0,A,0,23.971597633136092,0.642698808473292,0.6836857965935189,0.0
25.0,F,159.2,51.0,31.0,60.0,101.0,22.0,15.7,30.0,135.0,C,0,20.122597914194092,-0.09820050067378622,0.625177607274794,0.0
62.0,M,166.1,76.5,29.0,85.0,154.0,43.9,16.9,36.0,204.0,B,1,27.728231435405363,-0.7694613636342638,0.8082481819018688,43.9
50.0,F,155.1,55.7,32.2,80.0,112.0,27.1,6.7,12.0,139.0,D,0,23.15429699272656,-1.431819257138527,0.7176032580776707,0.0
28.0,M,166.9,65.6,12.7,99.0,145.0,50.1,19.4,44.0,230.0,C,1,23.550013803323637,-0.08280645809315898,0.8748218925488226,50.1
33.0,M,167.9,78.4,15.59514,103.0,167.0,49.9,29.0,55.0,202.0,A,1,27.810876109996272,0.86134403702586,0.7540793170401972,49.9
22.0,M,171.0,81.7,26.5,90.0,147.0,39.0,1.1,28.0,203.0,D,1,27.940220922677067,-1.4561162691753686,0.6494641920415657,39.0
21.0,M,172.9,59.4,11.0,68.0,121.0,40.6,26.0,58.0,224.0,A,1,19.869935549823527,1.1188396266037743,0.767979419664813,40.6
32.0,M,172.7,68.34,15.3,85.0,142.0,38.0,23.2,42.0,224.0,B,1,22.913440238133482,-0.25447018447843517,0.6564856113902326,38.0
57.0,F,155.0,57.14,36.5,75.0,158.0,23.4,23.4,13.0,122.0,C,0,23.783558792924033,-1.3577293262238193,0.644914135470553,0.0
21.0,M,178.4,72.2,12.3,89.0,138.0,50.0,22.8,63.0,230.0,A,1,22.685455167005166,1.547998942566965,0.7896474066399871,50.0
64.0,F,151.0,55.3,29.7,81.0,124.0,28.3,22.0,25.0,110.0,A,0,24.253322222709528,-0.46865015524732534,0.7279574234937326,0.0
48.0,M,169.6,66.1,20.8,67.0,125.0,40.5,17.3,44.0,215.0,A,1,22.97998620505518,-0.08280645809315898,0.7736212350433228,40.5
22.0,M,175.1,76.2,25.0,82.0,153.0,38.7,5.4,37.0,226.0,D,1,24.85322085674467,-0.6836295004416256,0.6771653543307087,38.7
57.0,M,174.1,68.9,18.0,71.0,108.0,40.3,14.1,42.0,207.0,A,1,22.7311642282077,-0.25447018447843517,0.7132995858260467,40.3
37.0,M,172.8,80.8,25.3,79.0,131.0,60.1,14.7,45.0,238.0,A,1,27.059756515775028,0.003025405099479116,0.9957321033308151,60.1
49.0,M,172.8,65.2,12.8,90.0,140.0,38.6,13.9,44.0,181.0,C,1,21.83534807956104,-0.08280645809315898,0.6789272246299318,38.6
56.0,F,157.5,67.2,33.0,90.0,144.0,35.5,23.6,22.0,180.0,A,0,27.089947089947092,-0.6909199479914488,0.7884683724235965,0.0
39.0,M,170.7,71.7,18.1,72.0,138.0,43.5,18.7,42.0,222.0,B,1,24.606628552131568,-0.25447018447843517,0.7407747993522052,43.5
26.0,M,171.7,71.3,18.9,67.0,118.0,51.6,12.7,60.0,213.0,B,1,24.18515858917421,1.2905033529890506,0.892358402955159,51.6
38.0,M,165.1,70.7,24.0,97.0,143.0,41.8,14.0,45.0,209.0,B,1,25.937329981168837,0.003025405099479116,0.7779349363507779,41.8
63.0,F,152.7,50.0,21.2,87.0,153.0,31.4,21.6,17.0,135.0,A,0,21.44331523946394,-1.061369602564988,0.7969543147208121,0.0
24.0,M,174.0,75.5,11.3,75.0,130.0,49.3,22.5,57.0,250.0,B,1,24.937244021667325,1.0330077634111363,0.7361670038898884,49.3
33.0,M,188.6,90.3,17.2,76.0,123.0,36.5,18.3,59.0,242.0,B,1,25.386590257621883,1.2046714897964126,0.48817414843704027,36.5
52.0,M,175.2,65.1,18.2,69.0,113.0,34.7,18.5,40.0,215.0,A,1,21.208638268593234,-0.4261339108637114,0.6516211658573045,34.7
62.0,F,154.9,42.4,17.7,85.0,126.0,21.2,32.0,26.0,141.0,A,0,17.67107707298613,-0.3945602243326175,0.6075334143377886,0.0
56.0,M,164.0,73.8,24.3,95.0,129.0,48.7,18.6,40.0,188.0,B,1,27.439024390243905,-0.4261339108637114,0.8717194173262738,48.7
41.0,F,152.7,50.1,24.5,75.0,135.0,27.3,0.0,23.0,132.0,D,0,21.486201869942864,-0.616830017076741,0.721735337272475,0.0
21.0,M,173.7,79.5,18.3,92.0,148.0,42.9,22.1,63.0,209.0,B,1,26.349203508321878,1.547998942566965,0.660492829264913,42.9
29.0,M,183.0,88.2,18.5,80.0,128.0,54.9,4.7,33.0,220.0,D,1,26.3370061811341,-1.026956953212178,0.7637410792537874,54.9
51.0,M,166.1,70.5,29.6,82.0,131.0,29.8,0.3,26.0,179.0,D,1,25.55346818556965,-1.6277799955606447,0.6004190844616377,29.8
24.0,F,165.7,52.5,19.7,70.0,118.0,26.3,22.3,48.0,177.0,A,0,19.12116224615747,1.2354182557909545,0.6238510348099389,0.0
22.0,M,176.1,88.2,20.1,83.0,141.0,52.6,15.6,48.0,238.0,C,1,28.441328151981175,0.2605209946773934,0.7463978499201099,52.6
23.0,M,172.4,80.3,22.2,90.0,151.0,53.5,17.1,60.0,213.0,C,1,27.017242585903393,1.2905033529890506,0.8563644687178864,53.5
61.0,M,170.0,82.2,29.1,69.0,145.0,38.0,9.2,27.0,182.0,D,1,28.442906574394467,-1.5419481323680067,0.6520269458714684,38.0
28.0,M,176.1,76.7,16.9,89.0,144.0,45.4,19.0,57.0,265.0,A,1,24.732991714931476,1.0330077634111363,0.712294293644107,45.4
24.0,M,177.4,73.5,22.1,87.0,139.0,44.5,10.6,60.0,216.0,C,1,23.355012716566105,1.2905033529890506,0.7772043348790093,44.5
28.0,M,180.3,80.1,21.1,78.0,111.0,49.3,17.2,57.0,220.0,B,1,24.640020376466282,1.0330077634111363,0.7800768684265076,49.3
39.0,M,186.9,82.3,20.1,83.0,143.0,42.3,-4.2,37.0,212.0,D,1,23.560322584616053,-0.6836295004416256,0.6432706740047174,42.3
59.0,F,154.3,76.1,48.0,66.0,118.0,17.2,4.6,18.0,91.0,D,0,31.963387850300453,-0.9872796716502801,0.43465076316587486,0.0
26.0,M,182.5,71.68,11.0,82.0,143.0,55.7,12.9,45.0,196.0,B,1,21.52148620754363,0.003025405099479116,0.8731064406099518,55.7
32.0,F,170.8,71.5,22.9,73.0,131.0,28.0,21.1,47.0,144.0,C,0,24.509266216564555,1.1613283248762467,0.5079226869110137,0.0
60.0,M,164.0,64.7,29.6,80.0,120.0,45.2,1.5,24.0,154.0,D,1,24.055621653777518,-1.799443721945921,0.9923422790501617,45.2
33.0,M,179.0,75.7,21.9,79.0,123.0,41.4,15.0,50.0,218.0,C,1,23.625979214131895,0.4321847210626696,0.7002505002393368,41.4
42.0,M,176.9,77.0,16.4,94.0,146.0,46.0,13.1,51.0,218.0,B,1,24.605662306138534,0.5180165842553077,0.7145964083763127,46.0
43.0,M,174.4,91.4,31.4,96.0,142.0,41.9,0.1,14.0,153.0,D,1,30.050606009595157,-2.657762353872302,0.6682572997939407,41.9
34.0,M,166.5,50.6,5.8,88.0,124.0,37.6,10.5,35.0,232.0,C,1,18.25248672095519,-0.8552932268269019,0.7888354606715172,37.6
27.0,F,161.1,58.2,33.7,73.0,110.0,28.3,24.8,26.0,155.0,C,0,22.424971708701932,-0.3945602243326175,0.7334152270477315,0.0
60.0,M,154.0,58.2,28.1,66.0,108.0,27.2,5.0,11.0,155.0,D,1,24.540394670264803,-2.915257943450216,0.6500054963700062,27.2
25.0,M,169.8,70.0,16.9,62.0,136.0,43.7,8.0,49.0,211.0,C,1,24.278545673493788,0.3463528578700315,0.7512463469142171,43.7
28.0,M,178.4,83.3,11.6,80.0,141.0,52.0,8.7,46.0,229.0,C,1,26.173108246697097,0.08885726829211721,0.7061648188687241,52.0
21.0,M,169.0,66.1,14.4,83.0,131.0,41.1,8.1,48.0,181.0,C,1,23.143447358285776,0.2605209946773934,0.7263845490406776,41.1
46.0,M,173.0,68.3,21.1,87.0,120.0,45.2,4.7,46.0,211.0,C,1,22.820675598917436,0.08885726829211721,0.8387658266018666,45.2
59.0,M,171.8,82.0,28.0,94.0,152.0,36.2,-13.6,23.0,175.0,D,1,27.782257572698033,-1.885275585138559,0.6131436314363145,36.2
26.0,M,170.7,61.5,12.4,69.0,127.0,36.9,7.4,38.0,215.0,C,1,21.106103988230004,-0.5977976372489876,0.684931506849315,36.9
22.0,M,177.5,82.2,23.1,87.0,136.0,39.3,11.6,55.0,227.0,C,1,26.090061495734975,0.86134403702586,0.6217193625240857,39.3
25.0,F,159.0,58.5,27.0,77.0,118.0,32.5,31.5,57.0,200.0,A,0,23.139907440370237,1.902227634023325,0.7610350076103501,0.0
25.0,M,171.5,73.18,11.4,56.0,111.0,46.4,12.9,47.0,228.0,B,1,24.880789466973795,0.17468913148475532,0.7156354626984267,46.4
36.0,M,172.5,71.8,16.4,76.0,130.0,45.0,21.4,42.0,221.0,B,1,24.12938458307078,-0.25447018447843517,0.7496901280803934,45.0
